SC/VSC stints,red_flags,weather,year,round,circuitId,driverId,constructorId,grid,position,rank,driver_nationality,constructor_nationality,circuit_country
1,No,Dry,2016,9,70,807,12,top-three,last positions,top-fifteen,German,Indian,Austria
0,No,Dry,2014,8,70,815,12,top-fifteen,top-ten,fastest lap,Mexican,Indian,Austria
1,No,Dry,2015,8,70,815,12,top-fifteen,top-ten,top-ten,Mexican,Indian,Austria
1,No,Dry,2016,9,70,815,12,last positions,last positions,top-ten,Mexican,Indian,Austria
0,No,Dry,2017,9,70,815,12,top-ten,top-ten,top-ten,Mexican,Indian,Austria
1,No,Dry,2018,9,70,815,12,last positions,top-ten,top-ten,Mexican,Indian,Austria
0,No,Dry,2017,9,70,839,12,top-ten,top-ten,top-fifteen,French,Indian,Austria
1,No,Dry,2018,9,70,839,12,top-fifteen,top-ten,top-fifteen,French,Indian,Austria
0,No,Dry,2014,8,70,13,3,pole,top-five,top-five,Brazilian,British,Austria
1,No,Dry,2015,8,70,13,3,top-five,podium,top-five,Brazilian,British,Austria
1,No,Dry,2016,9,70,13,3,pitlane-start,last positions,top-ten,Brazilian,British,Austria
0,No,Dry,2017,9,70,13,3,last positions,top-ten,top-ten,Brazilian,British,Austria
0,No,Dry,2019,9,70,9,3,last positions,last positions,last positions,Polish,British,Austria
0,No,Dry,2014,8,70,822,3,top-three,podium,top-three,Finnish,British,Austria
1,No,Dry,2015,8,70,822,3,top-ten,top-five,top-ten,Finnish,British,Austria
1,No,Dry,2016,9,70,822,3,top-ten,top-ten,top-fifteen,Finnish,British,Austria
0,No,Dry,2017,9,70,840,3,last positions,top-ten,top-fifteen,Canadian,British,Austria
1,No,Dry,2018,9,70,840,3,top-fifteen,top-fifteen,last positions,Canadian,British,Austria
1,No,Dry,2018,9,70,845,3,last positions,top-fifteen,top-fifteen,Russian,British,Austria
0,No,Dry,2019,9,70,847,3,pitlane-start,last positions,last positions,British,British,Austria
2,No,Dry,2020,1,70,847,3,last positions,DNF,top-fifteen,British,British,Austria
1,No,Dry,2020,2,70,847,3,top-fifteen,last positions,last positions,British,British,Austria
2,No,Dry,2020,1,70,849,3,last positions,top-fifteen,last positions,Canadian,British,Austria
1,No,Dry,2020,2,70,849,3,last positions,last positions,last positions,Canadian,British,Austria
0,No,Dry,2014,8,70,155,205,last positions,last positions,last positions,Japanese,Malaysian,Austria
0,No,Dry,2014,8,70,828,205,last positions,last positions,last positions,Swedish,Malaysian,Austria
0,No,Dry,2014,8,70,20,9,top-fifteen,DNF,last positions,German,Austrian,Austria
0,No,Dry,2014,8,70,817,9,top-five,top-ten,top-ten,Australian,Austrian,Austria
1,No,Dry,2015,8,70,817,9,last positions,top-ten,top-five,Australian,Austrian,Austria
1,No,Dry,2016,9,70,817,9,top-five,top-five,top-three,Australian,Austrian,Austria
0,No,Dry,2017,9,70,817,9,top-five,podium,top-three,Australian,Austrian,Austria
1,No,Dry,2018,9,70,817,9,top-ten,DNF,top-five,Australian,Austrian,Austria
1,No,Dry,2015,8,70,826,9,top-fifteen,top-fifteen,top-ten,Russian,Austrian,Austria
1,No,Dry,2016,9,70,830,9,top-ten,podium,top-five,Dutch,Austrian,Austria
0,No,Dry,2017,9,70,830,9,top-five,DNF,top-three,Dutch,Austrian,Austria
1,No,Dry,2018,9,70,830,9,top-five,winner,top-five,Dutch,Austrian,Austria
0,No,Dry,2019,9,70,830,9,top-three,winner,fastest lap,Dutch,Austrian,Austria
2,No,Dry,2020,1,70,830,9,top-three,DNF,top-fifteen,Dutch,Austrian,Austria
1,No,Dry,2020,2,70,830,9,top-three,podium,top-three,Dutch,Austrian,Austria
0,No,Dry,2019,9,70,842,9,top-ten,top-ten,top-ten,French,Austrian,Austria
2,No,Dry,2020,1,70,848,9,top-five,top-fifteen,top-ten,Thai,Austrian,Austria
1,No,Dry,2020,2,70,848,9,top-ten,top-five,top-ten,Thai,Austrian,Austria
0,No,Dry,2014,8,70,818,5,top-fifteen,DNF,top-fifteen,French,Italian,Austria
0,No,Dry,2014,8,70,826,5,top-ten,DNF,last positions,Russian,Italian,Austria
1,No,Dry,2016,9,70,826,5,pitlane-start,DNF,last positions,Russian,Italian,Austria
0,No,Dry,2017,9,70,826,5,top-fifteen,last positions,top-ten,Russian,Italian,Austria
0,No,Dry,2019,9,70,826,5,last positions,last positions,last positions,Russian,Italian,Austria
1,No,Dry,2015,8,70,832,5,top-fifteen,DNF,top-fifteen,Spanish,Italian,Austria
1,No,Dry,2016,9,70,832,5,top-fifteen,top-ten,top-fifteen,Spanish,Italian,Austria
0,No,Dry,2017,9,70,832,5,top-ten,DNF,top-fifteen,Spanish,Italian,Austria
1,No,Dry,2015,8,70,830,5,top-ten,top-ten,top-ten,Dutch,Italian,Austria
1,No,Dry,2018,9,70,842,5,top-fifteen,top-fifteen,last positions,French,Italian,Austria
1,No,Dry,2018,9,70,843,5,last positions,DNF,last positions,New Zealander,Italian,Austria
0,No,Dry,2019,9,70,848,5,last positions,top-fifteen,top-fifteen,Thai,Italian,Austria
0,No,Dry,2014,8,70,824,166,last positions,top-fifteen,last positions,French,Russian,Austria
0,No,Dry,2014,8,70,820,166,last positions,last positions,last positions,British,Russian,Austria
1,No,Dry,2016,9,70,154,210,top-fifteen,top-ten,top-ten,French,American,Austria
0,No,Dry,2017,9,70,154,210,top-ten,top-ten,top-ten,French,American,Austria
1,No,Dry,2018,9,70,154,210,top-five,top-five,last positions,French,American,Austria
0,No,Dry,2019,9,70,154,210,top-fifteen,last positions,top-fifteen,French,American,Austria
2,No,Dry,2020,1,70,154,210,top-fifteen,DNF,last positions,French,American,Austria
1,No,Dry,2020,2,70,154,210,pitlane-start,top-fifteen,top-fifteen,French,American,Austria
1,No,Dry,2016,9,70,821,210,top-fifteen,top-fifteen,top-ten,Mexican,American,Austria
0,No,Dry,2017,9,70,825,210,top-fifteen,DNF,last positions,Danish,American,Austria
1,No,Dry,2018,9,70,825,210,top-ten,top-five,top-ten,Danish,American,Austria
0,No,Dry,2019,9,70,825,210,top-ten,last positions,top-ten,Danish,American,Austria
2,No,Dry,2020,1,70,825,210,last positions,DNF,last positions,Danish,American,Austria
1,No,Dry,2020,2,70,825,210,top-fifteen,top-fifteen,top-fifteen,Danish,American,Austria
0,No,Dry,2019,9,70,815,12,top-fifteen,top-fifteen,top-fifteen,Mexican,British,Austria
2,No,Dry,2020,1,70,815,12,top-ten,top-ten,top-ten,Mexican,British,Austria
1,No,Dry,2020,2,70,815,12,last positions,top-ten,top-five,Mexican,British,Austria
0,No,Dry,2019,9,70,840,12,top-fifteen,top-fifteen,last positions,Canadian,British,Austria
2,No,Dry,2020,1,70,840,12,top-ten,DNF,last positions,Canadian,British,Austria
1,No,Dry,2020,2,70,840,12,top-fifteen,top-ten,top-ten,Canadian,British,Austria
2,No,Dry,2020,1,70,826,5,top-fifteen,top-fifteen,top-fifteen,Russian,Italian,Austria
1,No,Dry,2020,2,70,826,5,top-fifteen,top-ten,top-fifteen,Russian,Italian,Austria
2,No,Dry,2020,1,70,842,5,top-fifteen,top-ten,top-fifteen,French,Italian,Austria
1,No,Dry,2020,2,70,842,5,top-ten,top-fifteen,top-ten,French,Italian,Austria
1,No,Dry,2015,8,70,829,166,last positions,DNF,top-three,British,British,Austria
1,No,Dry,2015,8,70,833,166,last positions,top-fifteen,last positions,Spanish,British,Austria
1,No,Dry,2016,9,70,836,166,top-fifteen,top-ten,last positions,German,British,Austria
1,No,Dry,2016,9,70,837,166,last positions,last positions,top-fifteen,Indonesian,British,Austria
0,No,Dry,2014,16,71,8,6,top-ten,top-ten,top-fifteen,Finnish,Italian,Russia
2,No,Dry,2015,15,71,8,6,top-five,top-ten,top-three,Finnish,Italian,Russia
1,No,Dry,2016,4,71,8,6,top-three,podium,top-three,Finnish,Italian,Russia
1,No,Dry,2017,4,71,8,6,top-three,podium,fastest lap,Finnish,Italian,Russia
0,No,Dry,2018,16,71,8,6,top-five,top-five,top-ten,Finnish,Italian,Russia
0,No,Dry,2014,16,71,4,6,top-ten,top-ten,top-ten,Spanish,Italian,Russia
2,No,Dry,2015,15,71,20,6,top-five,podium,fastest lap,German,Italian,Russia
1,No,Dry,2016,4,71,20,6,top-ten,DNF,top-three,German,Italian,Russia
1,No,Dry,2017,4,71,20,6,pole,podium,top-three,German,Italian,Russia
0,No,Dry,2018,16,71,20,6,top-three,podium,top-three,German,Italian,Russia
2,No,Dry,2019,16,71,20,6,top-three,DNF,top-ten,German,Italian,Russia
2,No,Dry,2020,10,71,20,6,top-fifteen,top-fifteen,top-fifteen,German,Italian,Russia
2,No,Dry,2019,16,71,844,6,pole,podium,top-three,Monegasque,Italian,Russia
2,No,Dry,2020,10,71,844,6,top-ten,top-ten,top-fifteen,Monegasque,Italian,Russia
0,No,Dry,2014,16,71,154,4,top-fifteen,last positions,last positions,French,British,Russia
2,No,Dry,2015,15,71,154,4,top-ten,DNF,last positions,French,British,Russia
0,No,Dry,2014,16,71,813,4,last positions,last positions,last positions,Venezuelan,British,Russia
2,No,Dry,2015,15,71,813,4,top-fifteen,top-ten,top-ten,Venezuelan,British,Russia
2,No,Dry,2019,16,71,8,2,top-fifteen,top-fifteen,top-fifteen,Finnish,Swiss,Russia
2,No,Dry,2020,10,71,8,2,last positions,top-fifteen,top-ten,Finnish,Swiss,Russia
2,No,Dry,2019,16,71,841,2,top-fifteen,top-fifteen,last positions,Italian,Swiss,Russia
2,No,Dry,2020,10,71,841,2,last positions,top-fifteen,last positions,Italian,Swiss,Russia
2,No,Dry,2015,15,71,4,1,last positions,top-fifteen,top-fifteen,Spanish,British,Russia
1,No,Dry,2016,4,71,4,1,top-fifteen,top-ten,top-five,Spanish,British,Russia
1,No,Dry,2017,4,71,4,1,top-fifteen,DNF,top-three,Spanish,British,Russia
0,No,Dry,2018,16,71,4,1,last positions,top-fifteen,top-fifteen,Spanish,British,Russia
0,No,Dry,2014,16,71,18,1,top-five,top-five,top-five,British,British,Russia
2,No,Dry,2015,15,71,18,1,top-fifteen,top-ten,top-fifteen,British,British,Russia
1,No,Dry,2016,4,71,18,1,top-fifteen,top-ten,top-ten,British,British,Russia
0,No,Dry,2014,16,71,825,1,top-fifteen,top-five,top-fifteen,Danish,British,Russia
2,No,Dry,2019,16,71,832,1,top-five,top-ten,top-ten,Spanish,British,Russia
2,No,Dry,2020,10,71,832,1,top-ten,DNF,top-three,Spanish,British,Russia
1,No,Dry,2017,4,71,838,1,last positions,top-fifteen,top-fifteen,Belgian,British,Russia
0,No,Dry,2018,16,71,838,1,top-fifteen,last positions,last positions,Belgian,British,Russia
2,No,Dry,2019,16,71,846,1,top-ten,top-ten,top-fifteen,British,British,Russia
2,No,Dry,2020,10,71,846,1,top-ten,top-fifteen,top-five,British,British,Russia
1,No,Dry,2017,4,71,807,4,top-ten,top-ten,top-ten,German,French,Russia
0,No,Dry,2018,16,71,807,4,top-fifteen,top-fifteen,top-fifteen,German,French,Russia
2,No,Dry,2019,16,71,807,4,top-ten,top-ten,top-fifteen,German,French,Russia
2,No,Dry,2019,16,71,817,4,top-ten,DNF,last positions,Australian,French,Russia
2,No,Dry,2020,10,71,817,4,top-five,top-five,top-ten,Australian,French,Russia
1,No,Dry,2016,4,71,825,4,last positions,top-ten,top-ten,Danish,French,Russia
0,No,Dry,2018,16,71,832,4,top-fifteen,last positions,last positions,Spanish,French,Russia
1,No,Dry,2016,4,71,835,4,last positions,top-fifteen,last positions,British,French,Russia
1,No,Dry,2017,4,71,835,4,last positions,DNF,top-three,British,French,Russia
2,No,Dry,2020,10,71,839,4,top-ten,top-ten,top-fifteen,French,French,Russia
0,No,Dry,2014,16,71,1,11,pole,winner,top-three,British,German,Russia
2,No,Dry,2015,15,71,1,11,top-three,winner,top-three,British,German,Russia
1,No,Dry,2016,4,71,1,11,top-ten,podium,top-five,British,German,Russia
1,No,Dry,2017,4,71,1,11,top-five,top-five,top-ten,British,German,Russia
0,No,Dry,2018,16,71,1,11,top-three,winner,top-three,British,German,Russia
2,No,Dry,2019,16,71,1,11,top-three,winner,fastest lap,British,German,Russia
2,No,Dry,2020,10,71,1,11,pole,podium,top-ten,British,German,Russia
0,No,Dry,2014,16,71,3,11,top-three,podium,top-three,German,German,Russia
2,No,Dry,2015,15,71,3,11,pole,DNF,top-fifteen,German,German,Russia
1,No,Dry,2016,4,71,3,11,pole,winner,fastest lap,German,German,Russia
1,No,Dry,2017,4,71,822,11,top-three,winner,top-three,Finnish,German,Russia
0,No,Dry,2018,16,71,822,11,pole,podium,fastest lap,Finnish,German,Russia
2,No,Dry,2019,16,71,822,11,top-five,podium,top-three,Finnish,German,Russia
2,No,Dry,2020,10,71,822,11,top-three,winner,fastest lap,Finnish,German,Russia
0,No,Dry,2014,16,71,16,2,top-fifteen,last positions,top-fifteen,German,Swiss,Russia
0,No,Dry,2014,16,71,821,2,top-fifteen,top-fifteen,last positions,Mexican,Swiss,Russia
2,No,Dry,2015,15,71,828,2,last positions,DNF,top-three,Swedish,Swiss,Russia
1,No,Dry,2016,4,71,828,2,last positions,top-fifteen,top-fifteen,Swedish,Swiss,Russia
1,No,Dry,2017,4,71,828,2,last positions,top-fifteen,top-fifteen,Swedish,Swiss,Russia
0,No,Dry,2018,16,71,828,2,top-ten,top-fifteen,top-ten,Swedish,Swiss,Russia
2,No,Dry,2015,15,71,831,2,top-fifteen,top-ten,top-ten,Brazilian,Swiss,Russia
1,No,Dry,2016,4,71,831,2,last positions,last positions,last positions,Brazilian,Swiss,Russia
1,No,Dry,2017,4,71,836,2,last positions,last positions,last positions,German,Swiss,Russia
0,No,Dry,2018,16,71,844,2,top-ten,top-ten,top-ten,Monegasque,Swiss,Russia
0,No,Dry,2014,16,71,807,12,last positions,top-fifteen,top-ten,German,Indian,Russia
2,No,Dry,2015,15,71,807,12,top-ten,DNF,top-three,German,Indian,Russia
1,No,Dry,2016,4,71,807,12,top-fifteen,DNF,top-three,German,Indian,Russia
0,No,Dry,2014,16,71,815,12,top-fifteen,top-ten,top-fifteen,Mexican,Indian,Russia
2,No,Dry,2015,15,71,815,12,top-ten,podium,top-ten,Mexican,Indian,Russia
1,No,Dry,2016,4,71,815,12,top-ten,top-ten,top-ten,Mexican,Indian,Russia
1,No,Dry,2017,4,71,815,12,top-ten,top-ten,top-ten,Mexican,Indian,Russia
0,No,Dry,2018,16,71,815,12,top-ten,top-ten,top-fifteen,Mexican,Indian,Russia
1,No,Dry,2017,4,71,839,12,top-ten,top-ten,top-ten,French,Indian,Russia
0,No,Dry,2018,16,71,839,12,top-ten,top-ten,top-fifteen,French,Indian,Russia
0,No,Dry,2014,16,71,13,3,last positions,top-fifteen,top-ten,Brazilian,British,Russia
2,No,Dry,2015,15,71,13,3,top-fifteen,top-five,top-five,Brazilian,British,Russia
1,No,Dry,2016,4,71,13,3,top-five,top-five,top-three,Brazilian,British,Russia
1,No,Dry,2017,4,71,13,3,top-ten,top-ten,top-five,Brazilian,British,Russia
2,No,Dry,2019,16,71,9,3,last positions,DNF,last positions,Polish,British,Russia
0,No,Dry,2014,16,71,822,3,top-three,podium,fastest lap,Finnish,British,Russia
2,No,Dry,2015,15,71,822,3,top-three,top-fifteen,top-five,Finnish,British,Russia
1,No,Dry,2016,4,71,822,3,top-three,top-five,top-ten,Finnish,British,Russia
1,No,Dry,2017,4,71,840,3,top-fifteen,top-fifteen,top-fifteen,Canadian,British,Russia
0,No,Dry,2018,16,71,840,3,top-fifteen,top-fifteen,top-fifteen,Canadian,British,Russia
0,No,Dry,2018,16,71,845,3,top-fifteen,last positions,last positions,Russian,British,Russia
2,No,Dry,2019,16,71,847,3,last positions,DNF,last positions,British,British,Russia
2,No,Dry,2020,10,71,847,3,top-fifteen,last positions,top-five,British,British,Russia
2,No,Dry,2020,10,71,849,3,last positions,last positions,last positions,Canadian,British,Russia
0,No,Dry,2014,16,71,155,205,last positions,DNF,last positions,Japanese,Malaysian,Russia
0,No,Dry,2014,16,71,828,205,last positions,last positions,last positions,Swedish,Malaysian,Russia
0,No,Dry,2014,16,71,20,9,top-ten,top-ten,top-ten,German,Austrian,Russia
0,No,Dry,2014,16,71,817,9,top-ten,top-ten,top-fifteen,Australian,Austrian,Russia
2,No,Dry,2015,15,71,817,9,top-ten,top-fifteen,top-ten,Australian,Austrian,Russia
1,No,Dry,2016,4,71,817,9,top-five,top-fifteen,top-ten,Australian,Austrian,Russia
1,No,Dry,2017,4,71,817,9,top-five,DNF,last positions,Australian,Austrian,Russia
0,No,Dry,2018,16,71,817,9,last positions,top-ten,top-five,Australian,Austrian,Russia
2,No,Dry,2015,15,71,826,9,top-fifteen,top-five,top-three,Russian,Austrian,Russia
1,No,Dry,2016,4,71,826,9,top-ten,top-fifteen,last positions,Russian,Austrian,Russia
1,No,Dry,2017,4,71,830,9,top-ten,top-five,top-ten,Dutch,Austrian,Russia
0,No,Dry,2018,16,71,830,9,last positions,top-five,top-five,Dutch,Austrian,Russia
2,No,Dry,2019,16,71,830,9,top-ten,top-five,top-five,Dutch,Austrian,Russia
2,No,Dry,2020,10,71,830,9,top-three,podium,top-three,Dutch,Austrian,Russia
2,No,Dry,2019,16,71,848,9,pitlane-start,top-five,top-five,Thai,Austrian,Russia
2,No,Dry,2020,10,71,848,9,top-fifteen,top-ten,top-ten,Thai,Austrian,Russia
0,No,Dry,2014,16,71,818,5,top-ten,top-fifteen,top-ten,French,Italian,Russia
0,No,Dry,2014,16,71,826,5,top-five,top-fifteen,top-five,Russian,Italian,Russia
1,No,Dry,2017,4,71,826,5,top-fifteen,top-fifteen,top-five,Russian,Italian,Russia
2,No,Dry,2019,16,71,826,5,last positions,top-fifteen,top-ten,Russian,Italian,Russia
2,No,Dry,2015,15,71,832,5,last positions,DNF,top-fifteen,Spanish,Italian,Russia
1,No,Dry,2016,4,71,832,5,top-fifteen,top-fifteen,top-fifteen,Spanish,Italian,Russia
1,No,Dry,2017,4,71,832,5,top-fifteen,top-ten,top-fifteen,Spanish,Italian,Russia
2,No,Dry,2015,15,71,830,5,top-ten,top-ten,top-fifteen,Dutch,Italian,Russia
1,No,Dry,2016,4,71,830,5,top-ten,DNF,top-fifteen,Dutch,Italian,Russia
0,No,Dry,2018,16,71,842,5,last positions,DNF,last positions,French,Italian,Russia
2,No,Dry,2019,16,71,842,5,last positions,top-fifteen,top-fifteen,French,Italian,Russia
0,No,Dry,2018,16,71,843,5,last positions,DNF,last positions,New Zealander,Italian,Russia
0,No,Dry,2014,16,71,820,166,last positions,DNF,last positions,British,Russian,Russia
1,No,Dry,2016,4,71,154,210,top-fifteen,top-ten,top-fifteen,French,American,Russia
1,No,Dry,2017,4,71,154,210,last positions,DNF,top-three,French,American,Russia
0,No,Dry,2018,16,71,154,210,top-ten,top-fifteen,top-ten,French,American,Russia
2,No,Dry,2019,16,71,154,210,top-ten,DNF,top-three,French,American,Russia
2,No,Dry,2020,10,71,154,210,last positions,last positions,top-fifteen,French,American,Russia
1,No,Dry,2016,4,71,821,210,last positions,last positions,last positions,Mexican,American,Russia
1,No,Dry,2017,4,71,825,210,top-fifteen,top-fifteen,top-fifteen,Danish,American,Russia
0,No,Dry,2018,16,71,825,210,top-five,top-ten,top-ten,Danish,American,Russia
2,No,Dry,2019,16,71,825,210,top-fifteen,top-ten,top-ten,Danish,American,Russia
2,No,Dry,2020,10,71,825,210,last positions,top-fifteen,last positions,Danish,American,Russia
2,No,Dry,2019,16,71,815,12,top-fifteen,top-ten,top-ten,Mexican,British,Russia
2,No,Dry,2020,10,71,815,12,top-five,top-five,top-ten,Mexican,British,Russia
2,No,Dry,2019,16,71,840,12,top-fifteen,top-fifteen,top-fifteen,Canadian,British,Russia
2,No,Dry,2020,10,71,840,12,top-fifteen,DNF,top-three,Canadian,British,Russia
2,No,Dry,2020,10,71,826,5,top-fifteen,top-ten,top-fifteen,Russian,Italian,Russia
2,No,Dry,2020,10,71,842,5,top-ten,top-ten,top-three,French,Italian,Russia
2,No,Dry,2015,15,71,829,166,last positions,top-fifteen,last positions,British,British,Russia
2,No,Dry,2015,15,71,833,166,last positions,top-fifteen,last positions,Spanish,British,Russia
1,No,Dry,2016,4,71,836,166,last positions,last positions,top-fifteen,German,British,Russia
1,No,Dry,2016,4,71,837,166,last positions,DNF,top-three,Indonesian,British,Russia
1,No,Dry,2014,17,69,8,6,top-ten,top-fifteen,top-ten,Finnish,Italian,USA
4,No,Varied,2015,16,69,8,6,last positions,DNF,top-fifteen,Finnish,Italian,USA
1,No,Dry,2016,18,69,8,6,top-five,DNF,top-three,Finnish,Italian,USA
0,No,Dry,2017,17,69,8,6,top-five,podium,top-ten,Finnish,Italian,USA
1,No,Dry,2018,18,69,8,6,top-three,winner,top-five,Finnish,Italian,USA
0,No,Dry,2012,19,69,4,6,top-ten,podium,top-five,Spanish,Italian,USA
1,No,Dry,2013,18,69,4,6,top-ten,top-five,top-ten,Spanish,Italian,USA
1,No,Dry,2014,17,69,4,6,top-ten,top-ten,top-three,Spanish,Italian,USA
0,No,Dry,2012,19,69,13,6,top-fifteen,top-five,top-three,Brazilian,Italian,USA
1,No,Dry,2013,18,69,13,6,top-fifteen,top-fifteen,top-fifteen,Brazilian,Italian,USA
4,No,Varied,2015,16,69,20,6,top-fifteen,podium,top-three,German,Italian,USA
1,No,Dry,2016,18,69,20,6,top-ten,top-five,fastest lap,German,Italian,USA
0,No,Dry,2017,17,69,20,6,top-three,podium,fastest lap,German,Italian,USA
1,No,Dry,2018,18,69,20,6,top-five,top-five,top-three,German,Italian,USA
0,No,Dry,2019,19,69,20,6,top-three,DNF,last positions,German,Italian,USA
0,No,Dry,2019,19,69,844,6,top-five,top-five,fastest lap,Monegasque,Italian,USA
0,No,Dry,2012,19,69,8,4,top-five,top-ten,top-three,Finnish,British,USA
1,No,Dry,2013,18,69,5,4,top-ten,top-fifteen,top-ten,Finnish,British,USA
0,No,Dry,2012,19,69,154,4,top-ten,top-ten,top-ten,French,British,USA
1,No,Dry,2013,18,69,154,4,top-three,podium,top-three,French,British,USA
1,No,Dry,2014,17,69,154,4,last positions,top-fifteen,top-fifteen,French,British,USA
4,No,Varied,2015,16,69,154,4,top-ten,DNF,last positions,French,British,USA
1,No,Dry,2014,17,69,813,4,top-ten,top-ten,top-fifteen,Venezuelan,British,USA
4,No,Varied,2015,16,69,813,4,top-fifteen,top-ten,top-ten,Venezuelan,British,USA
0,No,Dry,2019,19,69,8,2,last positions,top-fifteen,top-ten,Finnish,Swiss,USA
0,No,Dry,2019,19,69,841,2,last positions,top-fifteen,top-ten,Italian,Swiss,USA
4,No,Varied,2015,16,69,4,1,top-ten,top-fifteen,top-fifteen,Spanish,British,USA
1,No,Dry,2016,18,69,4,1,top-fifteen,top-five,top-ten,Spanish,British,USA
0,No,Dry,2017,17,69,4,1,top-ten,DNF,last positions,Spanish,British,USA
1,No,Dry,2018,18,69,4,1,top-fifteen,DNF,last positions,Spanish,British,USA
0,No,Dry,2012,19,69,1,1,top-three,winner,top-five,British,British,USA
0,No,Dry,2012,19,69,18,1,top-fifteen,top-five,top-ten,British,British,USA
1,No,Dry,2013,18,69,18,1,top-fifteen,top-ten,top-fifteen,British,British,USA
1,No,Dry,2014,17,69,18,1,top-fifteen,top-fifteen,top-fifteen,British,British,USA
4,No,Varied,2015,16,69,18,1,top-fifteen,top-ten,top-ten,British,British,USA
